ExtendedEndDate,bidStatus,currencySymbol,currentBid,estimateHigh,estimateLow,imageUrl,isMixedLot,location,lotId,lotItems,lotNo,lotSequence,lotStatus,lotSuffix,originalLotID,parcelHeader,reservePrice,soldPrice,userIsWatching,userMaxBid,winningBidderPaddle,winningBidderUserName
,OPEN,USD,0,240,180,,False,1,290578,"[{'wineName': 'Chateau Coutet', 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '2003', 'condition': '2nl', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""The 2003 Coutet is pale to medium gold colored and leaps from the glass with vivacious notes of baked peaches, key lime pie and candied orange peel with hints of lime leaves, praline and lemon curd. The rich, expressive palate is laden with spicy layers, framed by lively acid and finishing on a crème caramel note.""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1368,1368,NS,,625391,Parcel,160,0,False,0,0,***
,OPEN,USD,0,350,260,,False,1,290579,"[{'wineName': 'Chateau La Tour Blanche', 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '2005', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': '(93pts)', 'parkerNoteEnglish': '""Tasted blind at the 10-Year On Tasting in Sauternes. The 2005 Château La Tour Blanche has a complex nose with lemon sherbet, orange sorbet, honey and jasmine all soaring from the glass without a care in the world. The palate is medium-bodied with refined tannin, very focused and poised with an elegant, suave finish that has just the right amount of edginess. There is a Barsac-like personality to this La Tour Blanche with a hint of barley sugar on the aftertaste. Overall, this is an impressive Sauternes.""(93pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1369,1369,NS,,625392,Parcel,220,0,False,0,0,***
,OPEN,USD,0,550,350,,False,1,290580,"[{'wineName': 'Chateau Suduiraut', 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '2003', 'condition': '', 'bottleQuantity': 11, 'bottleSize': 'bottle', 'wineScore': '(92pts IWC)', 'parkerNoteEnglish': '""Honey, pineapple and a whiff of menthol on the nose. Then impressively powerful in the mouth but with lovely acidity leavening its concentrated fruit. Very juicy and fine for Suduiraut, and not at all outsized or overly sweet. ""(92pts IWC)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1370,1370,NS,,625393,Parcel,300,0,False,0,0,***
,OPEN,USD,0,350,260,,False,1,290581,"[{'wineName': 'Chateau Figeac', 'producerName': None, 'producerId': 0, 'appellation': 'St. Emilion', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1985', 'condition': '1bn 1ts 2lstl', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(90pts WS)', 'parkerNoteEnglish': '""Elegant as always, refined, with blackberry, plum and vanilla character, medium body and silky tannins.""(90pts WS)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1371,1371,NS,,625394,Parcel,240,0,False,0,0,***
,OPEN,USD,60,100,70,,False,1,290582,"[{'wineName': 'Chateau Lagrange', 'producerName': None, 'producerId': 0, 'appellation': 'St. Julien', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1985', 'condition': 'bn lgsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1372,1372,NS,,625395,Parcel,60,0,False,0,56120,thundermountainconsulting
,OPEN,USD,0,100,70,,False,1,290583,"[{'wineName': 'Chateau Lagrange', 'producerName': None, 'producerId': 0, 'appellation': 'St. Julien', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1985', 'condition': 'bsl gsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1373,1373,NS,,625396,Parcel,60,0,False,0,0,***
,OPEN,USD,0,100,70,,False,1,290584,"[{'wineName': 'Chateau Lagrange', 'producerName': None, 'producerId': 0, 'appellation': 'St. Julien', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1989', 'condition': 'lbsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""...this full-bodied, unctuous wine is deeply extracted, tannic, powerful, low in acidity, but undeniably impressive in a thick, alcoholic style that will make some Bordeaux lovers shudder.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1374,1374,NS,,625397,Parcel,60,0,False,0,0,***
,OPEN,USD,0,140,100,,False,1,290585,"[{'wineName': 'Chateau Pichon Baron', 'producerName': None, 'producerId': 0, 'appellation': 'Pauillac', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1988', 'condition': 'lbsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""...promises to be one of the half-dozen superstars of this vintage. Surprisingly large-scaled for a 1988, with an oaky, cassis, and licorice-scented nose, it is deep in color, rich, softly tannic, medium to full-bodied...""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1375,1375,NS,,625398,Parcel,90,0,False,0,0,***
,OPEN,USD,0,350,260,,False,1,290586,"[{'wineName': 'Chateau Talbot', 'producerName': None, 'producerId': 0, 'appellation': 'St. Julien', 'designation': None, 'region': 'Red Bordeaux', 'vintage': '1983', 'condition': '3bn 4bsl 4sdc', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""The big nose of woodsy, herbal, and cassis-like fruit leaps from the glass. Jammy and full-bodied, with some viscosity and thick, chewy, port-like flavors, this full throttle yet soft, supple wine is ideal for drinking now and over the next 10 years.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1376,1376,NS,,625399,Parcel,240,0,False,0,0,***
,OPEN,USD,0,240,180,,False,1,290587,"[{'wineName': 'Chateau Climens', 'producerName': None, 'producerId': 0, 'appellation': 'Sauternes', 'designation': None, 'region': 'White Bordeaux', 'vintage': '1983', 'condition': '1wisl 2bn', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(94pts JK)', 'parkerNoteEnglish': '""Big-time honey - had the whole comb in there...a baked nose...very aromatic - nutty, peachy, apricot-y, and a light touch of gingerbread...toasty oak...a meaty wine with cr me brul e flavors, but a touch too cloying and cotton candy sweet sweet.""(94pts JK)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1377,1377,NS,,625400,Parcel,160,0,False,0,0,***
,OPEN,USD,0,240,180,,False,1,290588,"[{'wineName': 'Clos Vougeot', 'producerName': 'A. Gros', 'producerId': 0, 'appellation': '', 'designation': 'Le Grand Maupertui', 'region': 'Red Burgundy', 'vintage': '1996', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(92pts)', 'parkerNoteEnglish': '""This black-colored wine offers aromas of creamy red cherries and Asian spices imbued with charred oak. An explosion of super-extracted, and massively-powerful cassis, blackberries, and brambleberries assault the palate in this full-bodied, chewy-textured, and unbelievably dense wine. It is inconceivable to imagine a more concentrated and intensely packed wine. It formidably long finish displays satiny yet firm tannins.""(92pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1378,1378,NS,,625401,Parcel,160,0,False,0,0,***
,OPEN,USD,0,200,150,,False,1,290589,"[{'wineName': 'Santenay', 'producerName': 'B. Morey', 'producerId': 0, 'appellation': '', 'designation': 'Vieilles Vignes', 'region': 'Red Burgundy', 'vintage': '2002', 'condition': '', 'bottleQuantity': 5, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1379,1379,NS,,625402,Parcel,130,0,False,0,0,***
,OPEN,USD,0,400,300,,False,1,290590,"[{'wineName': 'Corton', 'producerName': 'Bonneau du Martray', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'Red Burgundy', 'vintage': '2005', 'condition': '', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1380,1380,NS,,625403,Parcel,260,0,False,0,0,***
,OPEN,USD,400,600,450,,False,1,290591,"[{'wineName': 'Bonnes Mares', 'producerName': 'Domaine de la Vougeraie', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'Red Burgundy', 'vintage': '2002', 'condition': '1wisl', 'bottleQuantity': 3, 'bottleSize': 'bottle', 'wineScore': '(93pts BH)', 'parkerNoteEnglish': '""A discreetly oaked nose of pepper, earth and explosive black fruits merges into incredibly dense and sappy, muscular and powerful, full-on flavors that possess superb underlying material. The old vine sap and incredible depth is most impressive, all crafted in a classic style.""(93pts BH)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1381,1381,NS,,625404,Parcel,400,0,False,0,56544,***
,OPEN,USD,500,800,600,,False,1,290592,"[{'wineName': 'Echezeaux', 'producerName': 'Domaine des Perdrix', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'Red Burgundy', 'vintage': '1996', 'condition': '4lbsl', 'bottleQuantity': 4, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1382,1382,NS,,625405,Parcel,500,0,False,0,38588,syvaart
,OPEN,USD,350,600,400,,False,1,290593,"[{'wineName': 'Corton', 'producerName': 'Meo Camuzet', 'producerId': 0, 'appellation': '', 'designation': 'Clos Rognet', 'region': 'Red Burgundy', 'vintage': '2001', 'condition': '1nl', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(95pts JK)', 'parkerNoteEnglish': '""It had a deep, dark nose with lots of power. You could  smell the tannin\' in this  huge\' wine. Additional aromas of wet wool and slate morphed into lamb meat and resource-laden rock. Powerful, deep and dark all appeared in my notes again. This wine came across younger than most 2001s and had  twenty years to go,\' according to one. It was like a glycerin umbrella and this fantastic red wasn\'t slowed down by a touch of burnt rubber on its finish, which was in the pedal to the metal family. This was a wow wine.""(95pts JK)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1383,1383,NS,,625406,Parcel,350,0,False,0,62375,Stags66666
,OPEN,USD,0,400,300,,False,1,290594,"[{'wineName': 'Chambolle Musigny', 'producerName': 'R. Groffier', 'producerId': 0, 'appellation': '', 'designation': 'Les Amoureuses', 'region': 'Red Burgundy', 'vintage': '1995', 'condition': 'bsl', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(91pts)', 'parkerNoteEnglish': '""A superb wine, the dark-colored Chambolle-Musigny Les Amoureuses reveals an attractive nose composed of black cherries and violets and a fabulously chewy, thick and velvety mouth densely packed with flowers, berries and a touch of earth.""(91pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1384,1384,NS,,625407,Parcel,260,0,False,0,0,***
,OPEN,USD,0,100,70,,False,1,290595,"[{'wineName': 'Meursault', 'producerName': 'H. Boillot', 'producerId': 0, 'appellation': '', 'designation': 'Charmes', 'region': 'White Burgundy', 'vintage': '2007', 'condition': '', 'bottleQuantity': 1, 'bottleSize': 'bottle', 'wineScore': '(92pts)', 'parkerNoteEnglish': '""Given a location in the upper reaches of this cru, Boillot opines that his 2007 Meursault Charmes is almost ""more Puligny than Meursault."" White peach, with lightly-toasted almond and hazelnut are wreathed in subtly fragrant flowers on the nose, and follow onto a palate of seductive creaminess combined with buoyancy and refreshment. This is quiet and subtle but impressively long on nut oils, liquid floral essences, and elusive mineral nuances, and is more refined if for now less engaging than the corresponding Poruzots. I would anticipate from it at least 6-8 years of pleasure.""(92pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1385,1385,NS,,625408,Parcel,60,0,False,0,0,***
,OPEN,USD,0,300,200,,False,1,290596,"[{'wineName': 'Chablis', 'producerName': 'J.C. Bessin', 'producerId': 0, 'appellation': '', 'designation': 'Fourchaume', 'region': 'White Burgundy', 'vintage': '2007', 'condition': '', 'bottleQuantity': 6, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1386,1386,NS,,625409,Parcel,180,0,False,0,0,***
,OPEN,USD,0,600,400,,False,1,290597,"[{'wineName': 'Chablis', 'producerName': 'J.C. Bessin', 'producerId': 0, 'appellation': '', 'designation': 'Valmur', 'region': 'White Burgundy', 'vintage': '2007', 'condition': '1x12 bottle ocb', 'bottleQuantity': 12, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1387,1387,NS,,625410,Parcel,350,0,False,0,0,***
,OPEN,USD,700,1100,800,,False,1,290598,"[{'wineName': 'Batard Montrachet', 'producerName': 'J.M. Morey', 'producerId': 0, 'appellation': '', 'designation': None, 'region': 'White Burgundy', 'vintage': '2006', 'condition': '', 'bottleQuantity': 8, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1388,1388,NS,,625411,Parcel,700,0,False,0,5739,AMCepsy
,OPEN,USD,0,400,300,,False,1,290599,"[{'wineName': 'Chablis', 'producerName': 'Laroche', 'producerId': 0, 'appellation': '', 'designation': 'Les Clos', 'region': 'White Burgundy', 'vintage': '1988', 'condition': 'bsl nl', 'bottleQuantity': 1, 'bottleSize': 'jeroboam', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1389,1389,NS,,625412,Parcel,260,0,False,0,0,***
,OPEN,USD,0,500,350,,False,1,290600,"[{'wineName': 'Morey St. Denis Blanc', 'producerName': 'Ponsot', 'producerId': 0, 'appellation': '', 'designation': 'Clos des Monts Luisants, Vieilles Vignes', 'region': 'White Burgundy', 'vintage': '2010', 'condition': '1x1 jeroboam owc', 'bottleQuantity': 1, 'bottleSize': 'jeroboam', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1390,1390,NS,,625413,Parcel,300,0,False,0,0,***
,OPEN,USD,0,110,80,,False,1,290601,"[{'wineName': 'Chateauneuf du Pape', 'producerName': 'Beaurenard', 'producerId': 0, 'appellation': '', 'designation': 'Boisrenard', 'region': 'Rhone', 'vintage': '1999', 'condition': '2lbsl', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': '(90pts)', 'parkerNoteEnglish': '""The saturated ruby/purple-colored 1999 Chateauneuf du Pape Cuvee Boisrenard offers a classy nose of black fruits intermixed with cedar and vanillin (a portion of this cuvee spends time in new oak), followed by powerful, full-bodied, admirably pure flavors. A modern-styled Chateauneuf, it combines its Provencal soul with a forward-thinking, progressive style. It requires 2-3 years of cellaring, and should drink well for 15-16 years.""(90pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1391,1391,NS,,625414,Parcel,70,0,False,0,0,***
,OPEN,USD,0,600,450,,False,1,290602,"[{'wineName': 'Vouvray', 'producerName': 'Huet', 'producerId': 0, 'appellation': '', 'designation': 'Cuvee Constance', 'region': 'France Misc.', 'vintage': '1997', 'condition': 'sdc', 'bottleQuantity': 1, 'bottleSize': 'magnum', 'wineScore': '(99pts)', 'parkerNoteEnglish': '""Tasting this sublime dessert wine brought tears to my eyes. It is so captivatingly pure, focused, and intricate as to be all but impossible to adequately describe. Its green and straw color reveals hints of gold. Aromatically, it titillates with scents of apricot jam, candied grapefruits, quince, bergamots, and flowers. On the palate fresh peaches, citrus fruits, honey, acacia blossoms, quinine, chalk, and lemony mangoes can be found. Additionally, this medium-to-full-bodied, penetrating, yet perfectly balanced wine has a finish that seemingly lingers forever, revealing even more waves of minerals and fruit. It will require patience yet should easily evolve for 50 years or more. Bravo!...""(99pts)', 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1392,1392,NS,,625415,Parcel,400,0,False,0,0,***
,OPEN,USD,0,140,100,,False,1,290603,"[{'wineName': 'Gewurztraminer', 'producerName': 'Schlumberger', 'producerId': 0, 'appellation': '', 'designation': 'Cuvee Anne', 'region': 'Alsace', 'vintage': '1976', 'condition': '1sdc 2lbsl excellent color and condition', 'bottleQuantity': 2, 'bottleSize': 'bottle', 'wineScore': None, 'parkerNoteEnglish': None, 'parkerNoteLocal': None, 'producerIsUserFavorite': True}]",1393,1393,NS,,625416,Parcel,90,0,False,0,0,***
